Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Marital status_encoded,Application mode_encoded,Target_encoded,Application order_encoded,Previous qualification_encoded,Nationality_encoded,Mother's qualification_encoded,Father's qualification_encoded,Mother's occupation_encoded,Father's occupation_encoded,Course_encoded,Curricular units 1st sem (credited)_encoded,Curricular units 1st sem (enrolled)_encoded,Curricular units 1st sem (evaluations)_encoded,Curricular units 1st sem (approved)_encoded,Curricular units 1st sem (without evaluations)_encoded,Curricular units 2nd sem (credited)_encoded,Curricular units 2nd sem (enrolled)_encoded,Curricular units 2nd sem (evaluations)_encoded,Curricular units 2nd sem (approved)_encoded,Curricular units 2nd sem (without evaluations)_encoded,Age at enrollment_encoded,Previous qualification (grade)_encoded,Admission grade_encoded,Unemployment rate_encoded,Inflation rate_encoded,GDP_encoded,Curricular units 1st sem (grade)_encoded,Curricular units 2nd sem (grade)_encoded,Total curricular units (credited),Total curricular units (enrolled),Total curricular units (evaluations),Total curricular units (approved),Average curricular units grade,Total curricular units (without evaluations),Average curricular units grade_encoded
1,1,1,9254,1,1,140.0,1,19,19,9,3,130.0,0,0,0,1,1,0,21,0,0,6,8,6,12.57,0,0,6,10,4,13.0,0,12.7,3.7,-1.7,Enrolled,0,0,1,1,0,0,12,13,9,3,10,0,6,8,6,0,0,6,10,4,0,-0.2985576917271264,0.5601558572210751,0.2086881694962399,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.3983285298951606,0.5316077956983942,0,12,18,10,12.785,0,0.48764588199039455
1,39,1,33,1,1,100.0,41,38,37,9,8,100.0,0,0,1,0,1,0,35,1,0,7,18,3,11.25,0,0,7,7,0,0.0,0,16.2,0.3,-0.92,Dropout,0,11,0,1,0,13,22,26,9,8,0,0,7,18,3,0,0,7,7,0,0,1.546714156871945,-2.473171065020064,-1.863082958468955,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,0.1257768782644197,-1.963483646581465,0,14,25,3,5.625,0,-0.9984493697862531
2,39,1,9130,1,19,133.1,1,2,1,2,9,157.0,1,0,0,1,1,0,44,0,1,5,13,4,14.0,3,1,5,9,4,15.5,2,10.8,1.4,1.74,Graduate,1,11,2,1,11,0,1,0,2,9,7,1,5,13,4,3,1,5,9,4,2,2.732960345257062,0.0369069631344782,2.073282184664915,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.6935928191617966,1.0114330730599057,2,10,22,8,14.75,5,0.8954918554179242
1,1,1,9147,1,1,143.0,1,3,1,5,5,152.1,1,0,1,1,1,0,18,0,0,5,15,4,13.33,0,0,5,6,2,13.5,0,13.9,-0.3,0.79,Dropout,0,0,0,1,0,0,2,0,5,5,8,0,5,15,4,0,0,5,6,2,0,-0.6939730878554988,0.7876553763891605,1.7348929004305995,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.5552522081067993,0.6275728511706965,0,10,21,6,13.415,0,0.6184056597305183
2,1,1,8014,0,1,165.0,1,37,37,0,0,162.9,1,0,0,1,1,0,45,0,0,6,7,6,13.67,0,0,6,6,6,13.67,0,7.6,2.6,0.32,Graduate,1,0,2,1,0,0,21,26,0,0,2,0,6,7,6,0,0,6,6,6,0,2.8647654772998528,2.4559851836217867,2.480730506498071,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.6254549062541114,0.6602009700312793,0,12,13,12,13.67,0,0.6713322364348544
1,1,1,9254,1,1,154.0,1,3,1,2,1,137.2,0,0,0,1,1,0,20,0,0,6,12,3,10.0,0,0,6,9,5,10.8,0,15.5,2.8,-4.06,Enrolled,0,0,1,1,0,0,2,0,2,1,10,0,6,12,3,0,0,6,9,5,0,-0.4303628237699172,1.6218202800054735,0.7059132402078859,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.1323212766889334,0.1093615516202644,0,12,21,8,10.4,0,-0.007373276597217768
1,44,1,9003,1,39,140.0,1,1,38,9,1,140.0,1,0,0,1,1,0,22,0,0,6,12,5,12.6,0,0,6,11,6,11.71,0,12.4,0.5,1.79,Graduate,0,14,2,1,13,0,0,27,9,1,3,0,6,12,5,0,0,6,11,6,0,-0.1667525596843355,0.5601558572210751,0.8992785454846383,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.404522885614041,0.2840179525798545,0,12,23,11,12.155000000000001,0,0.35688610425027073
1,43,1,9119,1,1,140.0,1,37,38,5,7,146.5,0,0,0,1,1,0,39,0,0,5,10,3,17.33,0,0,5,11,1,17.0,0,13.9,-0.3,0.79,Dropout,0,13,0,1,0,0,21,27,5,7,6,0,5,10,3,0,0,5,11,1,0,2.073934685043108,0.5601558572210751,1.348162289877097,0.8762220667652447,-1.1052215545807416,0.347199421388147,1.381166303957529,1.2993282394768124,0,10,21,4,17.165,0,1.3967376700883993
1,44,1,9085,1,39,130.0,1,2,2,6,6,130.0,0,0,0,0,1,0,20,0,2,6,10,5,13.2,0,1,6,21,3,12.0,0,12.4,0.5,1.79,Enrolled,0,14,1,1,13,0,1,1,6,6,5,2,6,10,5,0,1,6,21,3,0,-0.4303628237699172,-0.1981758733392096,0.2086881694962399,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.5284099999916505,0.3396776847537897,3,12,31,8,12.6,0,0.44924816947940566
2,39,1,9147,1,19,133.1,1,37,19,9,3,128.0,0,0,0,1,1,0,49,0,0,5,9,3,14.0,0,0,5,8,3,13.67,0,8.9,1.4,3.51,Dropout,1,11,0,1,11,0,21,13,9,3,8,0,5,9,3,0,0,5,8,3,0,3.3919860054710163,0.0369069631344782,0.0705700942985603,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.6935928191617966,0.6602009700312793,0,10,17,6,13.835,0,0.7055788448906014
1,7,1,9556,1,4,190.0,1,5,5,2,2,190.0,1,0,0,1,1,0,43,0,4,4,4,4,13.88,0,1,1,1,1,12.5,0,11.1,0.6,2.02,Dropout,0,3,0,1,3,0,4,4,2,2,12,4,4,4,4,0,1,1,1,1,0,2.6011552132142715,4.351814510022499,4.3522304254266295,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.6688153962862748,0.4356427402260919,5,5,5,5,13.190000000000001,0,0.571705739109046
2,39,1,9991,0,1,120.0,1,37,37,9,9,133.2,1,0,0,1,1,0,32,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,11,0,1,0,0,21,26,9,9,16,0,5,5,0,0,0,5,5,0,0,1.1512987607435723,-0.9565076038994944,0.4296770898125266,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,10,10,0,0.0,0,-2.165947385323075
1,39,1,9238,1,12,100.0,1,37,37,9,9,124.3,0,0,0,1,1,0,47,0,3,9,9,9,13.11,0,3,7,7,7,14.86,0,10.8,1.4,1.74,Graduate,0,11,2,1,8,0,21,26,9,9,9,3,9,9,9,0,3,7,7,7,0,3.1283757413854345,-2.473171065020064,-0.1849483448171472,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.509826932835009,0.8885978020553585,6,16,16,16,13.985,0,0.7367121253049164
5,39,1,9991,0,1,120.0,1,37,37,9,9,138.1,0,0,0,1,1,1,37,0,0,5,8,5,13.0,0,0,5,11,4,13.33,2,16.2,0.3,-0.92,Dropout,4,11,0,1,0,0,21,26,9,9,16,0,5,8,5,0,0,5,11,4,2,1.8103244209575264,-0.9565076038994944,0.7680663740468422,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,0.4871142951991141,0.5949447323101138,0,10,19,9,13.165,2,0.5665168590399929
2,39,1,8014,0,1,133.1,1,19,1,4,8,144.3,0,0,0,1,1,0,41,0,6,10,10,10,12.5,0,3,7,7,7,12.14,0,10.8,1.4,1.74,Graduate,1,11,2,1,0,0,12,0,4,8,2,6,10,10,10,0,3,7,7,7,0,2.3375449491286897,0.0369069631344782,1.1962324071596504,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.3838750332177728,0.3665479002860344,9,17,17,17,12.32,0,0.39113271270601735
2,39,1,9003,1,1,150.0,1,37,37,9,6,140.0,0,0,0,1,1,0,60,0,17,18,18,18,14.11,0,11,13,13,13,14.23,0,15.5,2.8,-4.06,Graduate,1,11,2,1,0,0,21,26,9,6,3,17,18,18,18,0,11,13,13,13,0,4.8418424579417145,1.3184875877813598,0.8992785454846383,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.7163054567976915,0.7676818321602579,28,31,31,31,14.17,0,0.7751098378159053
2,39,1,9254,1,1,120.0,1,1,19,9,9,148.3,0,0,0,1,1,0,47,0,6,11,11,11,14.73,0,6,9,9,9,15.78,0,10.8,1.4,1.74,Graduate,1,11,2,1,0,0,0,13,9,9,10,6,11,11,11,0,6,9,9,9,0,3.1283757413854345,-0.9565076038994944,1.4724685575550096,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.844322141654555,1.0651735041243948,12,20,20,20,15.254999999999999,0,1.0003072328127853
1,39,1,8014,0,1,133.1,1,37,11,9,7,96.0,0,0,1,0,1,0,50,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,0,11,0,1,0,0,21,8,9,7,2,0,6,6,0,0,0,5,6,0,0,3.5237911375138067,0.0369069631344782,-2.1393191088643144,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-2.1971065163157584,-1.963483646581465,0,11,12,0,0.0,0,-2.165947385323075
2,39,1,9991,0,19,133.1,1,38,38,90,90,121.7,1,0,0,1,1,0,45,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,11,0,1,11,0,22,27,11,11,16,0,5,5,0,0,0,5,5,0,0,2.8647654772998528,0.0369069631344782,-0.3645018425741304,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,10,10,0,0.0,0,-2.165947385323075
1,39,1,9119,1,1,100.0,1,37,37,9,8,160.0,0,0,1,0,1,0,45,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,0,11,0,1,0,0,21,26,9,8,6,0,5,5,0,0,0,5,5,0,0,2.8647654772998528,-2.473171065020064,2.280459297461435,1.476924272807967,1.1370048489905784,-1.7896667428492534,-2.1971065163157584,-1.963483646581465,0,10,10,0,0.0,0,-2.165947385323075
2,39,1,9085,1,1,133.1,1,37,37,90,90,110.3,0,0,0,1,1,0,33,0,0,5,7,4,13.5,0,0,5,6,5,11.6,0,7.6,2.6,0.32,Graduate,1,11,2,1,0,0,21,26,11,11,5,0,5,7,4,0,0,5,6,5,0,1.2831038927863632,0.0369069631344782,-1.1517748712009048,-1.4890428695279747,0.9923450810182352,0.1401216693898834,0.5903535571804553,0.2629056403759478,0,10,13,9,12.55,0,0.4388704093413008
1,1,1,9500,1,1,143.0,1,3,3,2,2,129.0,0,0,0,1,1,0,18,0,0,8,8,7,13.11,0,0,8,8,7,13.11,0,10.8,1.4,1.74,Graduate,0,0,2,1,0,0,2,2,2,2,11,0,8,8,7,0,0,8,8,7,0,-0.6939730878554988,0.7876553763891605,0.1396291318974001,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.509826932835009,0.5527201079023006,0,16,16,14,13.11,0,0.5551013228880775
2,39,1,9085,1,1,120.0,1,37,37,6,6,150.0,0,0,0,1,1,0,43,0,0,5,8,5,13.5,2,0,5,5,5,14.4,0,9.4,-0.8,-3.12,Graduate,1,11,2,1,0,0,21,26,6,6,5,0,5,8,5,2,0,5,5,5,0,2.6011552132142715,-0.9565076038994944,1.5898689214730366,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.5903535571804553,0.8003099510208407,0,10,13,10,13.95,2,0.7294476932082428
1,43,1,8014,0,1,161.0,1,19,37,4,10,100.0,0,0,0,1,1,0,44,0,9,13,18,13,11.85,0,9,11,11,11,12.0,0,12.7,3.7,-1.7,Graduate,0,13,2,1,0,0,12,26,4,10,2,9,13,18,13,0,9,11,11,11,0,2.732960345257062,2.152652491397673,-1.863082958468955,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.2496639926420291,0.3396776847537897,18,24,29,24,11.925,0,0.3091484076149873
1,39,1,9130,1,9,133.1,1,34,36,0,90,107.5,0,0,0,1,1,0,29,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0,11,0,1,6,0,18,25,0,11,7,0,5,5,0,0,0,5,5,0,0,0.7558833646152,0.0369069631344782,-1.3451401764776565,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,10,10,0,0.0,0,-2.165947385323075
4,39,1,9670,1,1,140.0,1,2,1,3,9,170.0,0,0,1,0,1,0,53,0,0,6,11,3,14.33,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Dropout,3,11,0,1,0,0,1,0,3,9,13,0,6,11,3,0,0,6,6,0,0,3.9192065336421793,0.5601558572210751,2.971049673449833,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.7617307320694818,-1.963483646581465,0,12,17,3,7.165,0,-0.6788143575326165
2,42,1,9991,0,6,123.0,1,37,37,9,9,123.0,0,0,0,1,1,0,37,0,0,5,10,5,15.8,0,0,5,5,5,17.6,0,9.4,-0.8,-3.12,Enrolled,1,12,1,1,5,0,21,26,9,9,16,0,5,10,5,0,0,5,5,5,0,1.8103244209575264,-0.7290080847314089,-0.2747250936956388,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,1.0652541622946252,1.4144863060435753,0,10,15,10,16.700000000000003,0,1.300224500804023
1,43,1,9670,1,1,142.0,1,38,1,8,10,138.5,1,0,0,1,1,0,18,0,0,6,16,5,13.8,0,0,6,7,5,12.4,0,13.9,-0.3,0.79,Enrolled,0,13,1,1,0,0,22,0,8,10,13,0,6,16,5,0,0,6,7,5,0,-0.6939730878554988,0.7118222033331321,0.7956899890863786,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.6522971143692603,0.4164497291316316,0,12,23,10,13.100000000000001,0,0.5530257708604568
1,43,1,33,1,19,133.1,1,38,38,4,4,140.0,0,0,1,1,1,0,35,0,3,10,18,6,12.67,0,1,9,11,3,12.0,2,16.2,0.3,-0.92,Dropout,0,13,0,1,11,0,22,27,4,4,0,3,10,18,6,0,1,9,11,3,2,1.546714156871945,0.0369069631344782,0.8992785454846383,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,0.4189763822914288,0.3396776847537897,4,19,29,9,12.335,2,0.39424604074744896
1,1,1,9254,1,1,115.0,1,19,1,3,7,113.6,0,0,0,1,1,0,23,0,0,6,10,6,13.0,0,0,6,9,6,12.0,0,11.1,0.6,2.02,Enrolled,0,0,1,1,0,0,12,0,3,7,10,0,6,10,6,0,0,6,9,6,0,-0.0349474276415447,-1.3356734691796368,-0.9238800471247336,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.4871142951991141,0.3396776847537897,0,12,19,12,12.5,0,0.4284926492031956
1,1,1,171,1,1,156.0,1,19,38,9,5,170.0,1,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,0,0,2,1,0,0,12,27,9,5,1,0,0,0,0,0,0,0,0,0,0,-0.1667525596843355,1.7734866261175306,2.971049673449833,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
1,39,1,8014,0,1,140.0,1,37,37,90,5,115.5,0,0,0,0,1,0,33,0,0,6,6,1,11.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,0,11,0,1,0,0,21,26,11,5,2,0,6,6,1,0,0,6,0,0,0,1.2831038927863632,0.5601558572210751,-0.7926678756869375,-0.2876384574425296,0.1243864731841758,0.7657608350016585,0.074157247273749,-1.963483646581465,0,12,6,1,5.5,0,-1.0243937701315158
1,7,3,9130,1,3,130.0,1,37,26,90,10,130.0,0,0,0,0,1,0,41,0,0,5,9,0,0.0,4,0,5,9,0,0.0,3,10.8,1.4,1.74,Dropout,0,3,0,3,2,0,21,17,11,10,7,0,5,9,0,4,0,5,9,0,3,2.3375449491286897,-0.1981758733392096,0.2086881694962399,-0.2876384574425296,0.1243864731841758,0.7657608350016585,-2.1971065163157584,-1.963483646581465,0,10,18,0,0.0,7,-2.165947385323075
4,7,1,9500,1,3,140.0,1,37,38,9,7,140.0,0,0,0,1,1,0,51,0,4,7,7,7,15.2,0,6,8,8,8,16.58,0,13.9,-0.3,0.79,Graduate,3,3,2,1,2,0,21,27,9,7,11,4,7,7,7,0,6,8,8,8,0,3.6555962695565976,0.5601558572210751,0.8992785454846383,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.9413670479170156,1.2187175928800782,10,15,15,15,15.889999999999999,0,1.1321047865667198
1,51,1,9670,1,1,140.0,1,12,5,3,3,126.6,0,0,0,1,1,0,19,0,2,6,7,6,14.43,0,1,7,8,7,14.38,0,11.1,0.6,2.02,Graduate,0,15,2,1,0,0,9,4,3,3,13,2,6,7,6,0,1,7,8,7,0,-0.562167955812708,0.5601558572210751,-0.0261125583398158,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.78237858446575,0.7964713488019487,3,13,15,13,14.405000000000001,0,0.8238853104649994
1,39,1,9991,0,1,133.1,1,37,37,9,9,143.2,0,0,0,1,1,0,35,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout,0,11,0,1,0,0,21,26,9,9,16,0,5,5,0,0,0,5,5,0,0,1.546714156871945,0.0369069631344782,1.1202674658009248,-0.1750067938095195,-0.454252598705197,0.8891263042772198,-2.1971065163157584,-1.963483646581465,0,10,10,0,0.0,0,-2.165947385323075
1,1,2,171,1,1,131.0,41,19,1,4,7,131.4,1,0,0,1,1,0,20,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,0,0,2,2,0,13,12,0,4,7,1,0,0,0,0,0,0,0,0,0,0,-0.4303628237699172,-0.1223427002831811,0.3053708221346161,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-2.1971065163157584,-1.963483646581465,0,0,0,0,0.0,0,-2.165947385323075
1,43,1,9670,1,1,141.0,1,3,2,2,2,133.3,1,0,0,1,1,0,18,0,0,6,13,4,13.75,0,0,6,8,5,11.2,0,13.9,-0.3,0.79,Enrolled,0,13,1,1,0,0,2,1,2,2,13,0,6,13,4,0,0,6,8,5,0,-0.6939730878554988,0.6359890302771035,0.4365829935724122,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.641973188171126,0.1861335959981059,0,12,21,9,12.475,0,0.4233037691341429
1,1,1,9773,1,1,120.0,1,19,37,9,9,118.3,0,0,1,0,1,1,18,0,0,6,11,5,12.17,0,0,6,15,3,12.0,0,13.9,-0.3,0.79,Dropout,0,0,0,1,0,0,12,26,9,9,14,0,6,11,5,0,0,6,15,3,0,-0.6939730878554988,-0.9565076038994944,-0.5993025704101862,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.3157371203100876,0.3396776847537897,0,12,26,8,12.085,0,0.3423572400569236
1,44,1,9003,1,39,140.0,1,2,1,4,6,140.0,0,0,0,1,1,0,21,0,0,6,12,5,12.14,0,0,6,11,5,11.67,0,13.9,-0.3,0.79,Graduate,0,14,2,1,13,0,1,0,4,6,3,0,6,12,5,0,0,6,11,5,0,-0.2985576917271264,0.5601558572210751,0.8992785454846383,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.3095427645912073,0.2763407481420702,0,12,23,10,11.905000000000001,0,0.3049973035597453
1,1,1,9254,1,1,132.0,1,1,19,6,6,124.7,1,0,0,1,1,0,21,0,0,6,9,6,12.0,0,0,6,8,5,11.6,0,13.9,-0.3,0.79,Graduate,0,0,2,1,0,0,0,13,6,6,10,0,6,9,6,0,0,6,8,5,0,-0.2985576917271264,-0.0465095272271526,-0.1573247297776109,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.2806357712364316,0.2629056403759478,0,12,17,11,11.8,0,0.28320400726972456
2,39,2,9147,1,1,130.0,1,19,37,4,7,140.0,0,0,0,1,1,0,34,0,0,5,10,3,11.67,1,0,5,7,4,12.75,0,9.4,-0.8,-3.12,Graduate,1,11,2,2,0,0,12,26,4,7,8,0,5,10,3,1,0,5,7,4,0,1.414909024829154,-0.1981758733392096,0.8992785454846383,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.2124978583287463,0.4836252679622431,0,10,17,7,12.21,1,0.36830164040218627
4,39,1,9130,1,1,140.0,1,37,37,6,7,150.0,1,0,0,1,1,0,34,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,3,11,0,1,0,0,21,26,6,7,7,0,6,9,0,0,0,6,6,0,0,1.414909024829154,0.5601558572210751,1.5898689214730366,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,-2.1971065163157584,-1.963483646581465,0,12,15,0,0.0,0,-2.165947385323075
1,17,2,9670,1,1,110.0,1,3,3,4,10,115.6,1,0,0,1,1,0,21,0,0,6,10,6,11.88,0,0,6,8,5,12.0,0,11.1,0.6,2.02,Graduate,0,7,2,2,0,0,2,2,4,10,13,0,6,10,6,0,0,6,8,5,0,-0.2985576917271264,-1.714839334459779,-0.785761971927054,-0.1750067938095195,-0.454252598705197,0.8891263042772198,0.2558583483609098,0.3396776847537897,0,12,18,11,11.940000000000001,0,0.3122617356564189
1,43,1,9773,1,1,140.0,1,3,37,3,7,116.9,0,0,0,1,1,0,32,0,6,11,15,7,11.29,0,5,7,10,6,12.33,0,13.9,-0.3,0.79,Enrolled,0,13,1,1,0,0,2,26,3,7,14,6,11,15,7,0,5,7,10,6,0,1.1512987607435723,0.5601558572210751,-0.6959852230485615,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.1340360192229268,0.4030146213655092,11,18,25,13,11.809999999999999,0,0.28527955929734516
1,17,2,9254,1,1,130.0,1,37,37,5,7,123.4,1,0,0,1,1,0,30,0,0,6,17,2,10.0,0,0,6,15,3,11.33,0,7.6,2.6,0.32,Dropout,0,7,0,2,0,0,21,26,5,7,10,0,6,17,2,0,0,6,15,3,0,0.8876884966579909,-0.1981758733392096,-0.2471014786561025,-1.4890428695279747,0.9923450810182352,0.1401216693898834,-0.1323212766889334,0.2110845104209046,0,12,32,5,10.665,0,0.04762885213473891
1,1,1,171,1,1,137.0,1,1,3,3,7,146.5,1,0,1,1,1,0,19,0,6,12,13,11,12.0,0,4,11,15,10,11.18,0,8.9,1.4,3.51,Enrolled,0,0,1,1,0,0,0,2,3,7,1,6,12,13,11,0,4,11,15,10,0,-0.562167955812708,0.3326563380529896,1.348162289877097,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.2806357712364316,0.1822949937792139,10,23,28,21,11.59,0,0.23961741468968306
1,51,1,9773,1,1,158.0,1,1,19,8,8,117.1,1,0,0,1,1,0,20,0,1,7,7,6,13.83,0,1,6,7,5,13.0,0,8.9,1.4,3.51,Dropout,0,15,0,1,0,0,0,13,8,8,14,1,7,7,6,0,1,6,7,5,0,-0.4303628237699172,1.9251529722295877,-0.6821734155287943,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.6584914700881406,0.5316077956983942,2,13,14,11,13.415,0,0.6184056597305183
1,1,1,9070,1,1,124.0,1,19,19,9,7,113.9,1,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,0,0,0,1,0,0,12,13,9,7,4,0,6,0,0,0,0,6,0,0,0,-0.6939730878554988,-0.6531749116753804,-0.9031623358450808,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-2.1971065163157584,-1.963483646581465,0,12,0,0,0.0,0,-2.165947385323075
1,1,1,9254,1,1,136.0,1,3,3,2,2,128.7,0,0,0,1,1,0,19,0,0,6,7,6,14.43,0,0,6,6,6,12.5,0,8.9,1.4,3.51,Graduate,0,0,2,1,0,0,2,2,2,2,10,0,6,7,6,0,0,6,6,6,0,-0.562167955812708,0.2568231649969612,0.1189114206177474,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.78237858446575,0.4356427402260919,0,12,13,12,13.465,0,0.6287834198686236
1,17,3,9500,1,1,142.0,1,3,3,3,3,132.9,1,0,0,1,1,0,18,0,0,7,8,5,14.2,0,0,7,9,6,12.4,0,12.4,0.5,1.79,Dropout,0,7,0,3,0,0,2,2,3,3,11,0,7,8,5,0,0,7,9,6,0,-0.6939730878554988,0.7118222033331321,0.4089593785328758,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.734888523954333,0.4164497291316316,0,14,17,11,13.3,0,0.594536811412877
1,39,1,9991,0,1,150.0,1,1,19,4,8,123.0,0,0,0,1,1,0,27,0,0,5,8,4,11.5,0,0,5,9,3,10.33,0,12.7,3.7,-1.7,Dropout,0,11,0,1,0,0,0,13,4,8,16,0,5,8,4,0,0,5,9,3,0,0.4922731005296184,1.3184875877813598,-0.2747250936956388,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.1773965092550903,0.0191543994763001,0,10,17,7,10.915,0,0.09951765282526431
1,39,1,9773,1,12,120.0,1,1,1,9,9,129.8,1,0,0,1,1,0,52,0,0,6,7,5,13.0,0,0,6,6,6,15.0,0,9.4,-0.8,-3.12,Graduate,0,11,2,1,8,0,0,0,9,9,14,0,6,7,5,0,0,6,6,6,0,3.787401401599389,-0.9565076038994944,0.1948763619764728,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,0.4871142951991141,0.9154680175876032,0,12,13,11,14.0,0,0.739825453346348
2,43,1,9003,1,1,149.0,1,1,1,4,5,156.1,1,0,0,0,1,0,29,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,1,13,0,1,0,0,0,0,4,5,3,0,6,6,0,0,0,6,8,0,0,0.7558833646152,1.2426544147253311,2.011129050825959,1.476924272807967,1.1370048489905784,-1.7896667428492534,-2.1971065163157584,-1.963483646581465,0,12,14,0,0.0,0,-2.165947385323075
1,51,1,9003,1,39,130.0,1,1,19,4,4,120.0,1,0,1,0,1,0,22,0,0,6,12,3,11.33,0,0,6,13,2,11.0,0,8.9,1.4,3.51,Dropout,0,15,0,1,13,0,0,13,4,4,3,0,6,12,3,0,0,6,13,2,0,-0.1667525596843355,-0.1981758733392096,-0.4819022064921583,-1.0009723271182625,0.1243864731841758,1.545606837207885,0.1422951601814343,0.1477475738091851,0,12,25,5,11.165,0,0.1514064535157897
1,43,1,9085,1,1,110.0,25,38,38,9,6,117.2,1,0,0,1,1,0,28,1,13,18,45,18,12.5,12,10,13,26,12,11.43,6,15.5,2.8,-4.06,Graduate,0,13,2,1,0,10,22,27,9,6,5,13,18,34,18,10,10,13,26,12,6,0.6240782325724092,-1.714839334459779,-0.6752675117689096,1.476924272807967,1.1370048489905784,-1.7896667428492534,0.3838750332177728,0.230277521515365,23,31,71,30,11.965,18,0.3174506157254712
